Nom_archive,Premier_auteur,Date de publication,Titre_unique,Sans_référencement,Present_in_HAL
HAL,Dendievel André-Marie,2025,Scories métalliques et sédiments fluviaux : premiers résultats du projet Rhone Poll Arch et perspectives futures,True,A référencer
HAL,Marchal Lise,2024,Polycyclic aromatic hydrocarbon dynamics in soils along proglacial chronosequences in the Alps,True,A référencer
ORCID,David Gateuille,2025.0,Emission of microplastics by geosynthetics during Snow Farming,A déposer sur HAL,False
ORCID,Lise Marchal,2025.0,Polycyclic Aromatic Hydrocarbon Contents in Soil Organic Matter Fractions Along an Elevation Gradient in the French Alps,A déposer sur HAL,False
