Nom_archive,Premier_auteur,Date de publication,Titre_unique,Sans_référencement,Present_in_HAL
HAL,Bonnaud Bertille,2025,Calibration comparison between two passive samplers -o-DGT and POCIS- for 109 hydrophilic emerging and priority organic compounds,True,A référencer
HAL,Fabbri Margherita,2024,Amantadine use in the French prospective NS-Park cohort,True,A référencer
