Nom_archive,Premier_auteur,Date de publication,Titre_unique,Sans_référencement,Present_in_HAL
HAL,Labussiere Olivier,2025,"Back to the ground. Knowledge, Politics and Practices of remaking Earth Strata",True,A référencer
HAL,Labussiere Olivier,2025,"Earthly rythms, loops and leaks: lessons from a collective investigation (chapter 14)",True,A référencer
HAL,Labussiere Olivier,2025,Exploring geosocial stratification in times of earthly troubles (introductory chapter),True,A référencer
HAL,Baysse-Lainé Adrien,2024,Réguler l'accès au foncier pour renouveler l'agriculture,True,A référencer
HAL,Baysse-Lainé Adrien,2024,Protéger les terres. Les géographes s'engagent,True,A référencer
ORCID,Adrien Baysse-Lainé,2024.0,Maintaining carbon in the forest soils of the Morvan (France): spatial and knowledge competition around the evolution of practices,A déposer sur HAL,False
