Nom_archive,Premier_auteur,Date de publication,Titre_unique,Sans_référencement,Present_in_HAL
HAL,Chirol Clémentine,2025,Territorial mapping of soil type and land cover influence on ecosystem services,True,A référencer
HAL,Rihs Sophie,2025,Biogeochemical cycle of Radium: Insights into alkaline-earth cations budget and evidence of hidden vegetation uptake,True,A référencer
HAL,Chirol Clémentine,2025,"Estimation de la capacité de stockage additionnel de carbone organique dans les sols à horizon 2050 à l'échelle d'un petit territoire, en fonction du type de sol et de la profondeur",True,A référencer
HAL,Turpault Marie-Pierre,2024,Exchanges of major elements in a deciduous forest canopy,True,A référencer
