Nom_archive,Premier_auteur,Date de publication,Titre_unique,Sans_référencement,Present_in_HAL
HAL,Crettez Bertrand,2025,Price–Quantity Competition in a Duopoly Market With Price Similarities,True,A référencer
HAL,Boussemart Jean-Philippe,2025,L’impact de l’inflation sur la distribution des gains de productivité de l’agriculture française,True,A référencer
HAL,Boussemart Jean-Philippe,2025,"Assessing Opportunity Costs Under Conflicting Objectives: Application to Profitability, Pesticide Reduction, and Crop Production",True,A référencer
HAL,Boussemart Jean-Philippe,2024,Characterization of production sets through individual returns-to-scale: A non parametric specification and an illustration with the U.S industries,True,A référencer
HAL,Boussemart Jean-Philippe,2024,Value-based performance and its decomposition into direct price and quantity effects,True,A référencer
HAL,Ayouba Kassoum,2024,"An indirect, Luenberger approach to price performance",True,A référencer
