Nom_archive,Premier_auteur,Date de publication,Titre_unique,Sans_référencement,Present_in_HAL
HAL,Girard Tom,2025,Pseudomonas brassicacearum-induced biotite weathering: Role of iron homeostasis and two siderophores,True,A référencer
HAL,Fekiacova-Castanet Zuzana,2025,Past changes of weathering regime in laterites recorded in Fe isotope signal preserved in Fe oxyhydroxides.,True,A référencer
HAL,Girard Tom,2025,Pseudomonas brassicacearum siderophores as mineral weathering agents: potential for plant nutritional benefits and carbon sequestration,True,A référencer
HAL,Fekiacova Zuzana,2025,Fungicide-borne Cu fate in vineyard soils revealed by combined isotopic and XAS analyses,True,A référencer
