Nom_archive,Premier_auteur,Date de publication,Titre_unique,Sans_référencement,Present_in_HAL
HAL,Pons Marie-Laure,2025,X-ray absorption spectroscopy evidence of sulfur-bound Cadmium in the Cd-hyperaccumulator Solanum nigrum and the non-accumulator Solanum melongena,True,A référencer
HAL,Arndt Devrah A.,2025,The role of charge in the toxicity of polymer-coated cerium oxide nanomaterials to Caenorhabditis elegans,True,A référencer
HAL,El Khattabi Oumaima,2024,Lead-induced changes in plant cell ultrastructure: an overview,True,A référencer
