Nom_archive,Premier_auteur,Date de publication,Titre_unique,Sans_référencement,Present_in_HAL
HAL,Lemoine Hugo,2024,Développement d’un protocole de fractionnement physique de sols de pédoclimats et d’agroécosystèmes contrastés,True,A référencer
HAL,Stutzmann Charlotte,2024,Gross rates of protein depolymerization and microbial amino acid uptake in soil,True,A référencer
HAL,Künnemann Tom,2024,Characterization of litter decomposition in urban green spaces,True,A référencer
